Date,QMJ,MKT-Rf,SMB,HML,UMD
2007-08-29,0.000984207064451734,0.008297658810951495,-0.002553119232781496,-0.0005334117031835802,0.002183439137639419
2007-08-30,0.0010197526264243125,0.002792410429392627,-0.0027498457781132135,-0.0021015978521898753,0.0033351121669320883
2007-08-31,-0.0018129758538924703,0.013419767593396446,-0.002395845713316176,-0.0008060200235045684,0.0038002124376191365
2007-09-03,-0.0010307272434918338,0.0011495604802283666,0.0006740814193455382,0.0007056473816325175,0.0014430975771629057
2007-09-04,-0.0021133740443569633,0.005841862863636274,-0.0017336886312234847,0.0004134724676658441,-0.00019364041731020177
2007-09-05,0.004190208365650236,-0.009189819071840301,0.002465780400189309,-0.00022472503953862872,0.0010858443793648064
2007-09-06,0.00015646451968582414,0.004040245140920738,-0.00199713987728241,-0.0006772237414862907,0.0012343051738980858
2007-09-07,0.002451664291850717,-0.011237891053420773,0.0034749010377007686,0.001481438036598226,-0.0008832803867728051
2007-09-10,0.003210651878179071,-0.006498166163078485,-0.002234397200827186,0.000956862184564841,0.0010213247662806517
2007-09-11,-0.001675469389695534,0.012431928600430596,-0.004026731853503493,-0.0012028005992413189,0.001565783947919955
2007-09-12,0.0021364337716812524,0.0028461980217991977,-0.004420219073620778,-0.00035763663453639195,0.0014451796445542904
2007-09-13,-0.0002534044098883426,0.004504359083354489,-0.006026175954438058,0.0011154480189569326,0.001466505137787909
2007-09-14,0.0005550976787727992,-0.0003855916408025567,-0.0003985671506669921,-0.0007104657285606994,0.0005477683444865708
2007-09-17,0.0023884300384070323,-0.008112322709042266,-0.0023169005126285475,0.0009472772487607454,0.0014156368383352637
2007-09-18,-0.0007010526444852911,0.01459623184751519,-0.0013444406224470571,0.0011136447442340114,0.0014037104058216752
2007-09-19,-0.0035029996358892923,0.019082430274320276,-0.004548946953422747,0.00020640963684223526,0.002806531182015063
2007-09-20,0.0012959008720536012,0.0008870341755988261,-0.0009111127607875221,-0.0006101532854332142,0.006960401700432952
2007-09-21,-0.0015951550249544255,0.00223632600597352,-0.00140783769607467,0.00012415888320655756,0.004918186410746988
2007-09-24,0.000780138943026216,-0.00012116210207038249,-0.003893845482547261,-0.0023353449327666175,0.005832941557689413
2007-09-25,0.001013025843256698,-0.0007694940312730849,-0.002440198352803993,-0.0024437996917820934,0.00529356201888755
2007-09-26,-0.0020924409281166054,0.004253305191162319,0.00010725713212369212,-0.0017220597086865354,-0.00011528239143095195
2007-09-27,-0.003312660270333032,0.009937593245768686,-0.0013972936699497012,-0.00217961553281409,0.0009933255576354241
2007-09-28,0.0002801429723486089,0.002271292866266053,-0.0015252361233730732,0.0005104918376232354,0.000988359547910915
2007-10-01,-0.0008235316767657083,0.008529772389973043,0.0006396061226545842,-0.00016957288535583454,0.0012688052961489682
2007-10-02,-0.004712865598798592,0.002492681350459401,0.0031079772238043458,-0.0006744410019225657,-0.006107686170959878
2007-10-03,-0.001573981758375503,-0.0025100039805445993,0.0008648420521931393,-0.0019077224395079037,-0.006991812858191459
2007-10-04,-0.0021242276144598877,-0.0002830780173240453,0.0024460151745650935,-0.0016648410283525384,-0.000462915910660942
2007-10-05,-0.00176472761430423,0.010643705105421328,0.0016906507694065534,-0.0003861443228732448,0.0016601813705010363
2007-10-08,0.0006065759760809666,-0.003715437508609495,0.0019017145480613265,-0.001625108965062809,0.004178198492615022
2007-10-09,-0.001656956771047144,0.006415498713678465,-0.001949653256625968,-0.0014829914757693817,0.0015036381012556207
2007-10-10,0.000525354751742733,0.0029008099096949876,0.0003488523932537661,-0.0018107183455772803,0.00524715141006092
2007-10-11,-0.0008170805494820257,0.003558183913264862,-0.005414569394550733,0.004379230016970664,0.0016868545010264057
2007-10-12,0.0021477704735747612,-0.0006447218601342793,0.0006585669866207303,-0.0011088127186271329,0.003805607091835639
2007-10-15,0.004047612004827858,-0.004279867378509366,-0.0015898468624111956,-0.0006128533092683059,0.00541158432438972
2007-10-16,0.005140716340617052,-0.010009472204947254,0.00035905685978683674,0.0005147244425102935,0.007643600028262159
2007-10-17,0.001839960766720979,0.0036405836351350467,-0.00225502025819681,-0.0022560745627881857,0.005511093849877476
2007-10-18,0.0001232193212992126,0.002306272975630846,0.0007761106729308261,-0.0018692693334890437,0.004788790182714273
2007-10-19,0.0006160525928389749,-0.01487417179526328,0.0009224574706209711,0.000322380940808934,-0.0022447707812407935
2007-10-22,0.002728128478750574,-0.010146324184134095,0.004233164495684629,0.0001061547103425064,-0.005344105008618474
2007-10-23,-0.0013766005440254462,0.01326051732034355,-0.0018474513113107885,-0.004631787827585723,0.007202341094257842
2007-10-24,0.00022578221700485446,-0.0037334120661778264,-0.00016277894803836367,-0.0007012917375874398,0.0034882675084402315
2007-10-25,-0.0009742390119021232,0.005236744082418391,-0.004512065251547993,-0.0011945350225691593,0.004889102732412392
2007-10-26,-0.0018394764000215444,0.013428568411004838,-0.0031211730520741563,0.0007651757694720453,-0.00024198438484650497
2007-10-29,-0.001948694849961373,0.009576286830250146,-0.004976185629075384,-0.0033487751338322274,0.0010325784295537206
2007-10-30,0.00010614913328430323,-0.004040321641229737,0.001467761396910522,-0.0011954858861736408,-0.004818776293746757
2007-10-31,-0.0007649643687028516,0.010632995999424232,0.0004571791480632763,-0.001088247276417566,0.0013293239695311959
2007-11-01,0.005026421279943225,-0.015478589306571323,-0.002786845077637623,-0.001990326095140969,0.007391160001175976
2007-11-02,0.004256346922347516,-0.004005467305030486,0.0020253809010410085,-0.004260006252829697,0.0075691298651398555
2007-11-05,0.00478761347239167,-0.010060905891458062,-0.0005735427032379247,-0.0008480494719707149,0.001659817666575577
2007-11-06,0.0019088375971181605,0.010369435572770688,-0.0009514171044136427,-0.0020572587144001915,0.00609258273479423
2007-11-07,0.004724809552123797,-0.010414292138796596,-0.0006077387438511616,-0.0015418427437826718,0.006345342110478118
2007-11-08,0.0015852705784794258,-0.006896733584759459,0.0016602286648848847,0.005639608690781865,-0.0015742000053981138
2007-11-09,0.001258352104779485,-0.013338480760886295,0.0036042097024283517,0.004379641926016459,-0.004335422802795744
2007-11-12,0.0011893117256234435,-0.017381848253418722,0.002898872064293986,0.0018795596252848647,-0.016530208335151158
2007-11-13,-0.0015602874625370183,0.012966811180356806,-0.003418771911906426,0.00024690822230173735,-0.005830565732785568
2007-11-14,-0.0012115730575849048,0.007058362970413776,-0.0035691130945982906,-0.002742006716047075,0.0029510016024896467
2007-11-15,0.0029652143930042826,-0.014202709967918763,0.0011943611308100725,-0.00013072557526459892,0.0022558885526464643
2007-11-16,0.004207803612620154,-0.004308784467509978,-0.0023270064515571297,-0.0027819978020686476,0.005379984516802996
2007-11-19,0.007925880901976172,-0.01630754112141383,-0.0024416326473100988,0.00028562398914017844,0.001514677017089089
2007-11-20,0.00368851081787168,0.008265906442696236,-0.010376937840626783,-0.00039020077897366015,0.0075416990355821716
2007-11-21,0.003490096559891064,-0.018208807859259574,0.0022592578585873624,0.0005542720704042848,-7.714135110437536e-05
2007-11-22,0.0007952740690681243,0.0006159343917109603,-0.003806365075925428,-0.0012946324036781096,-0.003376800057186387
2007-11-23,-0.002520355791270437,0.01156941579622103,3.519843938692985e-05,-0.0008573838996135785,-0.003445672676612242
2007-11-26,0.002248999368460901,-0.004303954727568868,-0.0016690539663349788,-0.0014559725243804985,0.004135779709844689
2007-11-27,-0.00048347816419760475,0.0029048148750368086,-0.0022883299630332104,-0.0006890467072058716,-0.005316304991428061
2007-11-28,-0.002617446536479033,0.018000246768865892,-0.003412439694668489,-0.0023132262502274983,-0.0010273461781376478
2007-11-29,-0.0011792451806885776,0.006547290332151241,-0.003950481491458752,-0.001110867950749505,0.003027139871594024
2007-11-30,-0.005880304935238948,0.0063225713711349465,-0.0018580239323886956,0.003809687749730959,-0.0032205058881942675
2007-12-03,0.0006117602032000723,-0.004269208278818893,-0.0013816116620941358,0.000628515622813535,0.0018871862513992906
2007-12-04,0.006356660163220379,-0.006996241291641442,-0.0013815530255600426,0.00038876943322054154,0.003804219390296075
2007-12-05,-0.00019999993946103183,0.009621615528102485,-0.0054043037926863515,-0.00028511981335887474,0.0008377884242386821
2007-12-06,-0.002325976532726963,0.008366167098945311,0.003727870389830617,0.0013245126914289242,-0.00523484628542487
2007-12-07,-0.00229065133733773,0.0029302197477879717,0.00041715316839653594,0.0011022382277722364,-0.001023028446863197
2007-12-10,-0.002564571822612578,0.005156597298535574,-0.000217093316565879,0.0005951451604050268,-0.006480500070358228
2007-12-11,0.0037277495400367877,-0.01097891316487704,-0.0012692336166290697,-0.0005989967507059238,0.006127704341200484
2007-12-12,0.001403689631596399,0.0002527221430935532,-0.0003163850256924179,0.0004500033928437803,0.005082475551735512
2007-12-13,0.005932773225962249,-0.013988844781125772,0.0028803486519749484,-0.0011486713127650098,0.003513248298309986
2007-12-14,0.002432045047211431,-0.012237009750827924,-0.0031503877429351424,-0.001474186827098662,0.004286805263119312
2007-12-17,0.0071896518261551235,-0.019673026680928313,-0.002345940020006632,0.004060155815702198,-0.001205710374893326
2007-12-18,-3.254518465111698e-05,0.0023210739941592127,0.0029613690565428916,0.0009756629130402796,-0.0003904060820975934
2007-12-19,0.0010073564652381497,-0.0018161487295560283,6.084770492451811e-05,-0.001960508416547797,0.004609478973406628
2007-12-20,0.0022928808091063177,0.0026876041270692207,0.0008436729367947147,-0.0021342108603999406,0.0031872727328341195
2007-12-21,-0.0018479031768346996,0.014774523280186466,-0.0013430475051796986,-0.0016874790292323093,0.004347861086220983
2007-12-24,-0.0016280117294870335,0.00674391800784617,-0.0005188684246817882,3.22793925014634e-05,0.0004231625940723729
2007-12-25,-0.0005910860521166975,0.0012471932983638228,-0.0009058326900653336,-5.510060565023378e-05,0.0005066261760729139
2007-12-26,-0.0005597742336078684,0.0017581030269062372,0.0011916878771243205,-0.0006126717405701963,0.002980030199751541
2007-12-27,0.000597918291265848,-0.001980995928394034,-0.004184742292997139,0.001372560441825417,0.0037419742654688027
2007-12-28,0.0013838762214329957,0.0027445680311164043,0.0002968588070206622,-0.0001950509149612431,0.0042711197664861925
2007-12-31,-0.003382634849913278,-0.0028944383670893724,0.0026804949250737575,0.0010646014746230987,-0.0031562302413898737
2008-01-01,9.33002991340231e-06,-0.00012771227107694172,-3.0323444021857e-07,-1.35645451883296e-06,-6.7994805848477e-07
2008-01-02,-0.0010004040016467985,-0.007849086852049263,0.003494794442296765,0.0003689271060946752,0.0021206939704699703
2008-01-03,0.0018233777903376204,-0.0028488062239257254,-0.004071869059565281,-0.0008612885844803573,0.006865597721880754
2008-01-04,0.0018027097626984777,-0.015569710893954236,0.00023683267595755862,0.0033234715556189126,0.004064256050507709
2008-01-07,0.004152860515368676,-0.007099500934004807,-0.0031652237972661307,0.00487383836551747,-0.0012577454251521958
2008-01-08,0.0005724308471744614,-0.005837198918838977,-0.0036015759307827192,-0.002773682677992019,0.005030572414212446
2008-01-09,0.005084113417743035,5.446705740625444e-05,-0.00638440545167413,-0.0006485752971176148,0.004526699019153791
2008-01-10,-0.0012838484958785246,-0.0018031546457409667,0.00034270868444922836,0.0021524888711226342,-0.004288927437571305
2008-01-11,-0.0029675949407878626,-0.007754659583485178,-0.0025168784530659183,0.002585392657485969,-0.003927770414052658
2008-01-14,-0.0006735293954706672,0.00671391047420961,-0.0009730908879171934,-0.0003021008025196352,-0.001975879849498729
2008-01-15,0.005083158592154154,-0.02226967173234313,0.003984604700224555,0.0024961091383308314,0.0027611833311709253
2008-01-16,0.0010171026584009151,-0.017227751220847513,0.000932277185348883,0.0029679733575884142,-0.014380479519647951
2008-01-17,0.001484873160765165,-0.014173364558353052,0.0032179709471648016,-0.0017383496096385737,-0.0026755355289352785
2008-01-18,0.004399664193965328,-0.0075357578827508044,-0.001105725339591899,-0.002958163974131472,0.004638421294899684
2008-01-21,0.005343449501823682,-0.030848153664270437,0.004864862560041134,0.0016780947969226713,-0.0007706460476357471
2008-01-22,-0.0024785270822105902,-0.008153117258783236,-0.004501217253473926,0.0012848518716014727,-0.014383841898969046
2008-01-23,-0.0047739708367599745,0.008274698578111231,0.004383095326591868,0.0038358438853338954,-0.01692421304089276
2008-01-24,-0.003576518503996678,0.028238439705989254,-0.007564383158561538,-0.0014862729304018418,0.00022524892654666258
2008-01-25,-0.0017004616696673638,0.004195252922671342,0.00236823157080118,-5.683898246336048e-05,0.00457370212006388
2008-01-28,-0.0024229346220306217,0.000609223309871247,0.0035195390482742448,0.004368872678098725,-0.007307350222379461
2008-01-29,-0.00408118745735228,0.010797316212897949,-0.002901246029981092,0.003259373981838318,-0.008272182157086085
2008-01-30,0.0007022138299770284,-0.007002206716955929,0.0017481285332985688,0.00134533062158572,-0.00025004991888882865
2008-01-31,0.001987673466893709,0.009685900668769482,0.0013414223979254694,0.001467274390967875,-0.004415224600851637
2008-02-01,-0.0030754514166623464,0.015726571787945547,-0.002057054057220725,0.0018736913346407277,-0.003955397806158185
2008-02-04,-0.0013699837821536708,0.0014378676485357613,0.001413112039619362,0.0004109766656747891,0.008227950333066905
2008-02-05,0.006589136737852835,-0.02966939528237751,0.007869274599215326,0.0012209032982858441,0.004973144917726874
2008-02-06,0.001169183980861268,-0.009446033695185761,-0.0009849250092975974,0.003462596559166125,0.0006736370569257611
2008-02-07,0.0021784540749043013,-0.005444939650037933,0.004099783429797593,0.00014359272718949114,0.0006744455707276006
2008-02-08,0.003055814643188306,-0.0007942764558678262,-0.0007838660170725361,-0.000623581174069309,0.011087369464872203
2008-02-11,0.0046222908930176314,-0.002009047422884381,0.0006923744709457001,-0.0019326427829870533,0.008744278562282737
2008-02-12,-0.000474188814881944,0.0157322825033052,-0.008114687805498857,0.00030077406687734065,-0.0014305981587775757
2008-02-13,-0.0006044738575835063,0.005833880833967674,0.002809780450383578,-0.002213097627143469,0.0005322720512154311
2008-02-14,0.00030963690127672086,0.002961235222767855,-0.0053998191575988595,0.00040909174084823843,0.005714467631032002
2008-02-15,-0.001082943267992879,-0.0032923033996156347,-0.0007330435369127356,0.0015175046528961588,-0.000744685871391589
2008-02-18,-0.0017563030455367732,0.0035341584984777802,-0.0012522037301493489,-0.0014023636027864959,-0.0018299774610170383
2008-02-19,-0.0009792226086181813,0.006200768603590366,0.0017394081564486876,-0.0009380627916162716,0.002497267387271949
2008-02-20,0.0022468418168126877,-0.007517497471122531,0.006405540578529784,0.00016299484418007054,-0.000863606915851336
2008-02-21,-0.0011956829832394933,0.0037512624125434512,-0.00300741164647467,-0.0025533194996316773,0.001422690286550905
